label,title
3,ICQmail To Launch Premium E-Mail Service
0,Iraqi Officials Consider Extending Voting Period
3,Devising a Way to  #39;Sail #39; to Mars
3,"Groups Join, Seek Action on Global Warming (AP)"
2,US Stocks Edge Higher as Oil Tops \$52
3,Software piracy whistle-blowers get bigger rewards
2,Sports Depot makes a strategic play
2,WHERE THEY STAND ON...: Taxes and the budget
3,Mazda will make a hybrid SUV
0,Putin favors veto right for India as permanent UNSC member
3,Oracle merger to result in few app improvements
1,Nou or never for samba stars
1,"Maroth finally gets 11th win, 3-1"
0,US vetoes anti-Israel UN resolution
2,"Ranks of Poverty-Stricken, Uninsured Rise"
3,Doctors Ready to Perform Face Transplant
2,"Jobless Claims Drop, Imports Hit Highs"
1,Sportsview: Which Are the Best Two Teams? (AP)
0,Aussies spy for Jakarta: ex-agent
3,Sun says Solaris 10 to be fully Open Source
0,Suspect suicide bomb kills 2 Iraqi policemen
1,Roddick Fires Coach
1,Gatlin wins sprint classic... by 0.01 seconds
2,"This Kansan Made Good, Maybe Too Good, Some Say"
2,"Lucent, Unions Have Tentative Agreement"
0,Latest front for US forces: rural Iraq
2,UAL Sets Salary Cuts; Aims for Savings
1,Way out of the Woods
2,"FedEx Hikes Profit Forecast, Cites Demand"
2,PeopleSoft chief fired for remark to analysts
2,Former Enron Executive Will Pay \$1.49 Million
0,Najaf Peace Accord Reported
1,DePaul signs women #39;s basketball coach to contract extension
1,"Washington, DC Plans \$410 Million Bonds for Stadium"
1,"Next stop, Our Lady of Victory Lane"
0,Junta frees prisoners in Burma
3,AMD Offers Performance Details of New Dual-Core Opteron
0,Myanmar frees 500 more prisoners
2,U.S. Puts Hefty Duties on Imported Shrimp
2,"SE Asia Forges Closer Ties with China, Japan, S.Korea"
1,"NHL owners, players are so far apart, some fear lockout could last &lt;b&gt;...&lt;/b&gt;"
2,Zuckerman and Financier to Back Pop Culture Magazine
3,NTT DoCoMo Seals Deal with MmO2 for I-mode Launch
2,"Yahoo Searches Desktops, Too"
0,N.Korea denies Kim Jong Il is losing power
0,"Hargrove calls on NDP to leave Quebec to Bloc, form leftist alliance (Canadian Press)"
3,Analysts agree with Jobs on iPod strategy (MacCentral)
1,"Crawford, Four Others Post Fast 100 Times (AP)"
0,Latham stuck between rock and a higher place
1,UPDATE 1-Beckham and Owen target England records
1,Boro left feeling Blue
3,UK P2P file sharers face legal action
0,U.S. Raids Kill Family of 6 in Rebel-Held Iraqi City
0,Powell: N. Korea Blast Not Nuclear Event
0,Genocide priest on trial at Rwanda court
3,When the Northern Lights Moved South
3,How Scientists and Victims Watched Helplessly
3,"Apple unveils iPod Photo, rocks with U2"
3,Methane on Mars causes controversy
2,US economic indicators fall; new jobless claims rise
3,Open Source Needs an Arbitration Board (Ziff Davis)
3,AT T to build \$1B communications network for Treasury Dept.
2,Stephen B. Shepard to Retire from BusinessWeek; Expected to Lead &lt;b&gt;...&lt;/b&gt;
0,"Oil prices edge lower in Asian trading, still near record highs (AFP)"
1,Russian Skater Recovering
2,Consumers stay in spending mode
0,Hostage Margaret:  #39;I don #39;t want to die like Bigley #39;
2,China Stocks May Fall After Government Takes Over 4 Brokerages
1,Sharapova Sinks Serena in Thrilling Final
0,Terror Incidents in Russia Since 1995 (AP)
3,Mars Express Instrument Finds Possible New Evidence
3,IT Product Guide goes beta
0,Slovenia leader in key poll test
3,Apple blocks iPod Photo from RealNetworks Harmony
1,Henman in Quarters as Kiefer Retires
2,SEC Probes Auto Pensions
1,Motor Racing: Schumachers 165mph shunt
1,Solich to Coach Ohio
3,Web Site Killings Raise Dilemmas for Media (Reuters)
0,Bush Ready to Accept GOP Nomination
2,Consumer Prices Up in Nov. As Gas Calms
3,Gateway spreads out at retail
3,Angst over anglers: Report cites their role in fishery decline
1,"UPDATE 1-Spain, US handed easy Davis Cup outings"
2,SEC Bars Mutual Fund Payoffs to Brokers
1,"Van Nistelrooy is both workhorse and thoroughbred, target man and &lt;b&gt;...&lt;/b&gt;"
1,ECB confirm Collier as new chief
3,Locals Fight Wal-Mart Store Near Ancient Mexico Ruin (Reuters)
1,"Gymnastics: Misery for Hamm, Khorkina"
3,PStwo on October 26th?
0,War crimes hearings to begin for 4 at Guantanamo
2,Wyeth Keeps Producing
1,Lehigh Downs Hoyas
3,AMD Mobilizes Against Centrino
3,MPAA asks Supreme Court to rule on P-to-P cases
3,SCO plans alternative to Groklaw Web site
3,News.com Extra: How the press gets pushed into phony stories
2,Poor hurt by aid conditions
1,Greek athlete dies after fall
3,Symantec releases data recovery tools
0,Scarred Beslan offers tsunami aid
1,Braves try to clinch 13th straight division title
0,Iraq sets election day
0,Iran hands Egypt suspect in slay attempt
2,ECB Rates Unchanged
3,"Wireless gaming firms announce acquisitions, partnerships"
1,Foxes lose Adams fight
2,Update 4: Walgreen Earnings Rise 18 Percent in 4Q
3,Spies prize webcam #39;s eyes
0,"Nearly 750,000 Afghan Refugees Sign Up to Vote"
2,Brown defends budget optimism
2,Merger could affect Nextel Partners
2,San Francisco Hotel Workers Strike
1,Sri Lanka crush Pakistan
0,Commonwealth chief meets Indian foreign minister (AFP)
1,"Lowe, Varitek among 10 Red Sox filing for free agency"
1,St. Louis Cardinals Team Report - September 3
3,Siemens agrees to sell Huawei enterprise gear
2,Nikkei Surges to One-Month High
0,Terror Bombings Hit Egypt
3,Firewall Protection Without the Conflicts
3,News In Brief
2,Job Growth Is Well Below Wall Street Forecasts
0,Why Putin is backing Kyoto again
2,Before-the-Bell: Wal-Mart Edges Lower
3,Briefly: Macromedia offers Flash video tool
1,Oklahoma's White Could Win Second Heisman (AP)
2,Product Previews
3,Livewire: Fantasy Sports Leagues Thrive Online (Reuters)
3,Microsoft CEO: Merger Strategy Unchanged
1,Knicks injured guard Houston activated in Memphis
1,IMPERFECTION WON #39;T BEAT PERFECTION
1,Mistakes by umpires may soon be obsolete
0,Rescued crew talk of  quot;exhausting and frightening quot; ordeal
3,Low-Cost Versions of Windows XP Unveiled (AP)
0,Farooqi key link between Pakistan and al Qaeda (Reuters)
1,Davis Cup door open for Agassi
3,NASA Spirit Rover Panorama of Columbia Hills
0,"ETA Suspects Held in France, Spain"
1,ELLIOTT BAGS BOTH STAKES AT THE BIG A
1,Clijsters rejects reports she will not make Australia
1,NL Wrap: Morris Shuts Out Dodgers as Cards Keep Winning
2,WTO paves way for retaliatory tariffs on US goods
0,"High Court to Hear ISP, Cable Dispute (AP)"
1,Garcia throws four TD passes in Cleveland #39;s 34-17 win over &lt;b&gt;...&lt;/b&gt;
0,Tensions erupt in Haitian capital
2,"US Airways to Cut Management Pay, Benefit"
2,Auto Retailer CarMax Cuts Profit Outlook (Reuters)
2,"US labor, industry coalition charges China currency  #39;manipulation #39;"
3,Hollywood snubs Sony #39;s new DVD format
1,Gatlin ushers in a new era
1,"Hopkins #39; big win, bigger paydays"
3,EFF wins JibJab case
1,Field of dreams turned out all wet
1,Wildcats offense will give Boilers a good challenge
0,Barghouti Backs Abbas in Palestinian Race (AP)
0,Beijing signs pact for Asean trade
0,Musharraf Unsure if He'll Stay Army Chief (AP)
0,Gadhafi Claims Miniscule Reward for Giving up Pursuit of WMD
2,Kellogg chooses experience for CEO
1,Tiger #39;s ranking on line
1,Samsung boasts long history
2,"UPDATE 2-Citigroup rating cut by Merrill, shares fall"
2,Former Banker Quattrone Faces Sentencing
1,DC City Council Weighs Revised Baseball Plan
2,Yukos could still rescue its main asset with help from US judge
2,"CommScope Says Costs Rise, Sales to Fall"
1,Clijsters sets for comeback
2,Oil Rises for Fourth Day as Yukos May Reduce Exports to China
1,THE BLAME GAME
3,Stem cell research a battle of the coasts
1,"Marbury Powers US Over Spain, Coaches Square Off"
2,"Wal-Mart Fires 7 Execs, Managers (Reuters)"
2,Brussels clears 3.4bn nuclear bail-out for British Energy
1,"Astros 10, Pirates 5"
2,Humana buying CarePlus Health Plans
0,Basque group sets off 7 explosions in Spain
2,Update 9: Crude Futures Hold Above \$50
0,Pinochet's bad news birthday 
1,Pak hold lead despite Jayasuriya #39;s fight back
1,Schumacher spinout gives Barrichello pole position at new Chinese &lt;b&gt;...&lt;/b&gt;
1,Aussies face Cuba in final
1,Chelsea top after Palace hold Arsenal
0,Teen Sniper to Admit Guilt in 2nd Slaying
0,"Heavy Rains, Flooding Kill 55 in China's Sichuan (Reuters)"
1,Injured Tracy McGrady Likely to Miss Game (AP)
2,UPDATE 1-US Treasury near debt ceiling limit
1,London bid for  quot;best quot; ever Olympics in 2012:
1,The U.S. Gives Mia Hamm a Golden Farewell
2,US expansion could hurt if savings rise
0,"Finucane inquiry would help secure closure, says Sinn Fein"
3,Siemens 65 series defect could lead to hearing damage
2,FDA Unveils New Rules For Supplement Labels
2,Insurance Probe Rattles Stocks
0,Death toll of Salvadoran jail riot rises to 30
1,More history for the Patriots; Win streak at 20
1,Montgomerie misses cut at The Heritage
0,"Bomb Kills Venezuela Prosecutor, Gov't Swipes at U.S. (Reuters)"
0,Around the world
1,Redknapp #39;s final straw
1,Golf: A hyperactive Ryder Cup
2,Daughter of slain woman arrives to bury her family
1,Soccer / English Premier League - No change as top four win
1,Matthew Zemek / CollegeFootballNews.com Posted: 4 minutes ago
3,Marvel Battles Role Players
3,Blogs May Be a Wealth Hazard
0,Turkey abandons plan for adultery to become a crime
2,Oil Prices Nosedive on Profit-Taking
3,Playlist magazine announced; first issue this month (MacCentral)
1,Americans Block Hamm Letter
0,"B.C. Mountie killed in stolen truck crash leaves wife, two small children (Canadian Press)"
3,Review: Firefox impresses as IE alternative
2,Citigroup fined \$250K in hedge fund case
3,Tense Moments During Trailblazing Private Space Flight (SPACE.com)
0,Ivory Coast Military Attacks Rebel Positions
0,U.S. Warns of Attacks in Indonesia (AP)
2,Economy grows by 6.3
1,Ward represents US boxing team #39;s lone chance for gold
3,Tiger tops dog as world #39;s favourite animal
0,UK plays down Mideast talks
1,No. 9 Utes Face Last-Place Aztecs (AP)
1,Valencia #39;s Ranieri rails against Swedish referee Frisk
3,Marvel Sues over City of Heroes
3,"Dictators ""Defacing"" Famed Burma Temples, Editor Says"
3,European Commission clears HP's bid for Synstar
0,Nine Bodies Found in Cancun
2,State Street says it will cut 425 jobs
2,Consumer Spending Up Following June Decline
3,"Samsung i730, EV-DO, early 2005"
3,Google doubles search index
0,Greenspan Cautions on Baby Boomer Benefits
2,Harmony unveils cost saving plan
0,London shares close just higher; NY regains some losses (AFP)
3,Sneaky Sharing (PC World)
2,Halliburton may sell troubled KBR
3,"Germs, Germs Everywhere. Are You Worried? Get Over It."
0,Canada Confirms Second Mad Cow Case
0,Israel sends Syria tough message with Hamas strike
0,Egyptian Petition Seeks Term Limits (AP)
0,Muslims held after Spanish raids
3,IBM in server joint venture with China Great Wall Computer (AFP)
1,Davenport Advances at Ohio Tournament (AP)
1,Boro #39;s Mendieta lost for season
2,Nikkei Opens Higher on Economic Optimism
1,Rain is a gain for Boston
3,AMD signs up for extra 64-bit production capacity
2,"Elpida makes solid market debut TOKYO (Reuters) - Nov 15, 2004"
1,2010 the next Indian odyssey
0,Blair Cuts Short Ethiopia Visit
0,Anwar given chance to clear name
0,British Theater Reaches Out to Autistic Children (Reuters)
1,UPDATE 2-Gibernau beats Rossi in Czech GP revenge
2,Google Wins Geico LawSuit
2,Report: IBM selling personal computer unit
3,Investor doesn #39;t see browser in Google #39;s future
1,"Defencemen Bourque, Coffey, Murphy to enter Hall with longtime &lt;b&gt;...&lt;/b&gt;"
0,Man held over China school deaths
3,Virgin seeks slice of net music
3,Prince of Persia: Warrior Within Ships
0,Pakistan Says Holds Suspects Planning Major Attacks
1,Bucs' Jurevicius Returns to Practice (AP)
1,"Plummer steps up, Smith sets record as Broncos win big"
1,Yankees: Jeter wins first Golden Glove
2,Yukos 'fails to halt sell-off'
2,Martha #39;s  quot;Cupcake quot; Assignment
3,"IBM, HP, Sun Micro Sensing Opportunity In RFID Sensor Field (Investor's Business Daily)"
2,Pennsylvania company offers \$2.2B for Argosy
1,"Monza Testing, Day 1, 01/09/04"
3,Toshiba Unveils 80 GB Hard Drive
1,Larry Brown returns to coach Pistons
0,Three tested for bird flu discharged from Malaysian hospital
3,Analysts fear longer than expected G5 delays (MacCentral)
1,Juventus Stays Top in Italian Soccer; Monaco Leads in France
0,Five Dead in Peru Police Siege Shootout
0,Blair eyes full 3rd term
2,Google exceeds all expectations; can it sustain strong run-up?
2,UPS Profit Grows But Results Hurt by Fuel
3,Technology Playing Role in Republican Convention Protests
1,Barrow Placed on IR
2,Putting a Twist on Christmas
3,FCC to Act on Fiber-Optic Networks
2,The great wide-open
0,Ukraine dominates security forum
1,Santos helps UNH assure winning season
0,Jaguar's Coventry plant to close
1,Wait a minute
3,TI Working on Television Chip for Phones for 2007 (Reuters)
2,Japan trade surplus keeps rising
1,Russia Tops Slovakia in World Cup Hockey (AP)
2,Interstate Bakeries falls on auditor report warning
2,"WTO confirms big trade powers EU, US must dismantle cotton, sugar &lt;b&gt;...&lt;/b&gt;"
1,Francis Makes Magic in Opener
1,Giants May Lose Carter
0,Tibetans accuse China of meddling in film festival (AFP)
0,Islamic group posts alleged pictures of Nepalese abducted in Iraq (AFP)
2,"Phillipines in Fiscal Crisis, May Face Economic Collapse"
1,"Singh critiques Woods #39; swing, says it hasn #39;t changed but his body &lt;b&gt;...&lt;/b&gt;"
3,Vonage doubles its money
0,Official Declares Karzai Winner In Afghan Election
1,Packers Take Early Lead Over Panthers (AP)
2,High oil prices results in lower stock prices
1,Carpentier regains focus for win
1,They were well prepared for us
0,Freed trio get warm Delhi welcome
1,"Buttle, Sandhu sit second and third after Grand Prix Finals short &lt;b&gt;...&lt;/b&gt;"
0,N. Korea Economic Sanctions 'One Option'--Japan
3,German bank customers victims of Internet fraud (AFP)
3,Md. Group Finds Problems With Voting Machines
2,Oil prices continue pullback
2,Bankruptcy Firm Hired By Airline
0,"Iraqi material missing, says UN nuclear agency"
0,Iran Says Talks Only Way to Resolve Nuke Standoff
2,Genentech gets served
3,&lt;cite&gt;Reg&lt;/cite&gt; writer receives right royal rogering
1,Warriors Place Fisher on Injured List (Reuters)
2,Stocks plunge in morning
3,DNA Map to Help Combat Ivory Poaching
1,The reign has ended
2,Five convicted of fraud in barge case
3,Spirit finds more evidence of water
2,Mathew Ingram
2,Conference Board reports lower confidence in October
1,Nhleko Scores As Burn Beat MetroStars 1-0 (AP)
1,Vaughan misses the tour opener
0,Poll: Bush Allies Face Doubts on Terrorism
0,Indonesia warned of second terror cell
1,Worsley returns to strengthen England back row against Springboks
1,UPDATE 1-Rugby-Robinson hat-trick inspires England rout
2,Bank of America bases unit in Hub 
0,Pakistan President to Stay as Army Chief -Minister
0,"Global Arms Sales Drop Again, Asia Biggest Market"
0,Israelis defend missile failure
3,Unleash the Warrior
3,Peoplesoft Revenues To Beat Expectations (NewsFactor)
3,WordPerfect Office 12 - Home Edition Defines Home Productivity &lt;b&gt;...&lt;/b&gt;
1,Expos not quite out of limbo
3,Space agency chief  #39;to resign #39;
1,NBA notebook: MacCulloch ends basketball career
0,"UN counts 70,000 dead in Darfur crisis "
2,Stocks Flat as Oil Retreats from Record
1,14th-Ranked Virginia Downs Duke
3,MSN #39;s download service expanding
3,Coral gets its color from bacteria
1,US expects tough test in El Salvador
3,NASA Struggles for Shuttles #39; Return
2,Update 1: Campbell Soup Profit Up on Sales Increase
1,Edwards Out of Games
0,"Howard, Latham battle for Oct 9 poll"
1,Gibernau on Rossi #39;s tail
1,WEATHER DELAYS BRITAIN #39;S DAVIS CUP BID
3,EMC debuts e-mail consolidation
2,Sysco Profit Rises; Sales Have Slowed
2,FCC Pooh-Poohs a la Carte Cable
1,Champions League: Group H - Chelsea clam up again and round up
2,Arch Coal: Triton Acquisition Completed
2,Invest in Housing Without Buying a Home (Reuters)
2,"As steel prices soar, developers scramble"
3,Apple Plans EU Expansion of iTunes Next Month
2,Continental Seeks \$500 Mln in Labor Cuts
2,Mexican mixer sets sights on RMC concrete
2,US plan casts off protection for large areas of fish habitat
0,Africa 'makes excuses on climate'
1,FA investigate Stanford Bridge crowd chaos
